"","x","y","Animal","Month","Year"
"593",-61.21796,-62.58684,131127,"May",2016
"594",-61.22112,-62.59554,131127,"May",2016
"595",-61.23054,-62.58613,131127,"May",2016
"596",-61.22439,-62.57471,131127,"May",2016
"597",-61.21333,-62.56857,131127,"May",2016
"598",-61.22726,-62.57823,131127,"May",2016
"599",-61.22498,-62.58048,131127,"May",2016
"600",-61.23402,-62.57198,131127,"May",2016
"601",-61.2372,-62.56399,131127,"May",2016
"602",-61.21846,-62.55712,131127,"May",2016
"603",-61.24118,-62.55934,131127,"May",2016
"604",-61.21964,-62.56288,131127,"May",2016
"605",-61.22615,-62.57205,131127,"May",2016
"606",-61.21774,-62.55757,131127,"May",2016
"607",-61.20976,-62.55876,131127,"May",2016
"608",-61.22579,-62.56354,131127,"May",2016
"609",-61.21408,-62.56403,131127,"May",2016
"610",-61.2266,-62.55181,131127,"May",2016
"611",-61.21156,-62.55879,131127,"May",2016
"612",-61.21828,-62.56191,131127,"May",2016
"613",-61.20897,-62.55852,131127,"May",2016
"614",-61.27084,-62.57359,131127,"May",2016
"615",-61.20357,-62.55617,131127,"May",2016
"616",-61.20859,-62.55732,131127,"May",2016
"617",-61.20376,-62.54485,131127,"May",2016
"618",-61.19767,-62.54301,131127,"May",2016
"619",-61.31254,-62.57391,131127,"May",2016
"620",-61.27742,-62.54281,131127,"May",2016
"621",-61.27936,-62.54659,131127,"May",2016
"622",-61.28221,-62.54584,131127,"May",2016
"623",-61.29646,-62.56175,131127,"May",2016
"624",-61.31823,-62.56989,131127,"May",2016
"625",-61.29402,-62.5894,131127,"May",2016
"626",-61.27447,-62.58248,131127,"May",2016
"627",-61.21774,-62.56257,131127,"May",2016
"628",-61.21648,-62.56184,131127,"May",2016
"629",-61.2781,-62.54563,131127,"May",2016
"630",-61.27855,-62.54443,131127,"May",2016
"631",-61.29264,-62.54163,131127,"May",2016
"632",-61.21989,-62.57341,131127,"May",2016
"633",-61.22141,-62.57406,131127,"May",2016
"634",-61.26451,-62.59408,131127,"May",2016
"635",-61.29878,-62.61123,131127,"May",2016
"636",-61.2266,-62.59739,131127,"May",2016
"637",-61.21643,-62.5927,131127,"May",2016
"638",-61.28292,-62.55017,131127,"May",2016
"639",-61.20766,-62.52584,131127,"May",2016
"640",-61.21794,-62.53619,131127,"May",2016
"641",-61.1556,-62.55486,131127,"May",2016
"642",-61.16641,-62.55603,131127,"May",2016
"643",-61.27895,-62.55834,131127,"May",2016
"644",-61.26598,-62.56909,131127,"May",2016
"645",-61.28045,-62.56819,131127,"May",2016
"646",-61.1341,-62.54851,131127,"May",2016
"647",-61.15334,-62.54682,131127,"May",2016
"648",-61.1859,-62.54113,131127,"May",2016
"649",-61.13517,-62.5457,131127,"May",2016
"650",-61.29973,-62.55124,131127,"May",2016
"651",-61.2954,-62.54977,131127,"May",2016
"652",-61.3135,-62.55432,131127,"May",2016
"653",-61.29261,-62.56216,131127,"May",2016
"654",-61.29804,-62.56351,131127,"May",2016
"655",-61.30749,-62.55826,131127,"May",2016
"656",-61.30469,-62.55699,131127,"May",2016
"657",-61.32,-62.56518,131127,"May",2016
"658",-61.34863,-62.52653,131127,"May",2016
"659",-61.37043,-62.51402,131127,"May",2016
"660",-61.37516,-62.51317,131127,"May",2016
"661",-61.35734,-62.50676,131127,"May",2016
"662",-61.3342,-62.48933,131127,"May",2016
"663",-61.29216,-62.4758,131127,"May",2016
"664",-61.28896,-62.49514,131127,"May",2016
"665",-61.28454,-62.49383,131127,"May",2016
"666",-61.27214,-62.49587,131127,"May",2016
"667",-61.25939,-62.51294,131127,"May",2016
"668",-61.24821,-62.50852,131127,"May",2016
"669",-61.24995,-62.56103,131127,"May",2016
"670",-61.21194,-62.55903,131127,"May",2016
"671",-61.29197,-62.57364,131127,"May",2016
"672",-61.23894,-62.55153,131127,"May",2016
"673",-61.25517,-62.55488,131127,"May",2016
"674",-61.13963,-62.56458,131127,"May",2016
"675",-61.12642,-62.5742,131127,"May",2016
"676",-61.13205,-62.56353,131127,"May",2016
"677",-61.09883,-62.56977,131127,"May",2016
"678",-61.11736,-62.56731,131127,"May",2016
"679",-61.09691,-62.58181,131127,"May",2016
"680",-61.09711,-62.58617,131127,"May",2016
"681",-61.06111,-62.58948,131127,"May",2016
"682",-61.098,-62.59187,131127,"May",2016
"683",-61.09698,-62.59739,131127,"May",2016
"684",-61.10406,-62.58235,131127,"May",2016
"685",-61.10309,-62.58201,131127,"May",2016
"686",-61.09817,-62.57857,131127,"May",2016
"687",-61.05111,-62.58267,131127,"May",2016
"688",-61.12835,-62.5952,131127,"May",2016
"689",-61.16695,-62.5815,131127,"May",2016
"690",-61.17421,-62.57856,131127,"May",2016
"691",-61.17052,-62.5716,131127,"May",2016
"692",-61.10997,-62.56647,131127,"May",2016
"693",-61.08672,-62.57783,131127,"May",2016
"694",-61.18062,-62.57923,131127,"May",2016
"695",-61.22581,-62.58483,131127,"May",2016
"696",-61.30492,-62.61748,131127,"May",2016
"697",-61.17199,-62.59178,131127,"May",2016
"698",-61.2303,-62.62178,131127,"May",2016
"699",-61.33595,-62.60043,131127,"May",2016
"700",-61.12575,-62.56958,131127,"May",2016
"701",-61.08381,-62.57905,131127,"May",2016
"702",-61.14469,-62.56523,131127,"May",2016
"703",-61.16024,-62.56435,131127,"May",2016
"704",-61.20606,-62.55732,131127,"May",2016
"705",-61.08288,-62.58377,131127,"May",2016
"706",-61.05411,-62.60738,131127,"May",2016
"707",-61.05682,-62.59215,131127,"May",2016
"708",-61.07124,-62.58817,131127,"May",2016
"709",-61.10073,-62.58404,131127,"May",2016
"710",-61.0956,-62.59145,131127,"May",2016
"711",-61.0775,-62.59125,131127,"May",2016
"712",-61.07758,-62.59091,131127,"May",2016
"713",-61.08721,-62.58651,131127,"May",2016
"714",-61.07413,-62.56026,131127,"May",2016
"715",-61.18496,-62.58738,131127,"May",2016
"716",-61.09063,-62.58886,131127,"May",2016
"717",-61.09214,-62.58237,131127,"May",2016
"718",-61.10454,-62.58193,131127,"May",2016
"719",-61.10592,-62.58224,131127,"May",2016
"720",-61.10712,-62.58228,131127,"May",2016
"721",-61.10261,-62.5716,131127,"May",2016
"722",-61.10653,-62.57086,131127,"May",2016
"723",-61.09899,-62.5776,131127,"May",2016
"724",-61.09306,-62.58753,131127,"May",2016
"725",-61.10121,-62.57723,131127,"May",2016
"726",-61.11218,-62.58882,131127,"May",2016
"727",-61.11454,-62.58469,131127,"May",2016
"728",-61.11571,-62.58468,131127,"May",2016
"729",-61.11679,-62.58317,131127,"May",2016
"730",-61.10074,-62.57601,131127,"May",2016
"731",-61.09098,-62.57785,131127,"May",2016
"732",-61.11734,-62.56754,131127,"May",2016
"733",-61.12314,-62.573,131127,"May",2016
"734",-61.12315,-62.57471,131127,"May",2016
"735",-61.09896,-62.57818,131127,"May",2016
"736",-61.11558,-62.56824,131127,"May",2016
"737",-61.09521,-62.58057,131127,"May",2016
"738",-61.10239,-62.57803,131127,"May",2016
"739",-61.10179,-62.57913,131127,"May",2016
"740",-61.10632,-62.58057,131127,"May",2016
"741",-61.10867,-62.57842,131127,"May",2016
"742",-61.11165,-62.57926,131127,"May",2016
"743",-61.11132,-62.57939,131127,"May",2016
"744",-61.06205,-62.58665,131127,"May",2016
"745",-61.0931,-62.58841,131127,"May",2016
"746",-61.08218,-62.58583,131127,"May",2016
"747",-61.05654,-62.58257,131127,"May",2016
"748",-61.05234,-62.58585,131127,"May",2016
"749",-61.05546,-62.58248,131127,"May",2016
"750",-60.96747,-62.60494,131127,"May",2016
"751",-60.96836,-62.6032,131127,"May",2016
"752",-60.98387,-62.58388,131127,"May",2016
"753",-60.99418,-62.58004,131127,"May",2016
"754",-60.98865,-62.577,131127,"May",2016
"755",-60.94924,-62.57619,131127,"May",2016
"756",-60.96367,-62.59217,131127,"May",2016
"757",-60.96175,-62.58993,131127,"May",2016
"758",-60.94567,-62.58174,131127,"May",2016
"759",-60.9773,-62.57332,131127,"May",2016
"760",-60.99578,-62.56569,131127,"May",2016
"761",-60.99313,-62.56144,131127,"May",2016
"762",-60.97055,-62.56948,131127,"May",2016
"763",-60.98188,-62.57328,131127,"May",2016
"764",-60.98617,-62.5714,131127,"May",2016
"765",-61.03349,-62.58148,131127,"May",2016
"766",-60.99836,-62.59658,131127,"May",2016
"767",-61.00864,-62.58776,131127,"May",2016
"768",-61.02229,-62.59847,131127,"May",2016
"769",-61.02842,-62.58922,131127,"May",2016
"770",-61.0448,-62.59594,131127,"May",2016
"771",-61.03963,-62.59074,131127,"May",2016
"772",-61.04911,-62.5993,131127,"May",2016
"773",-61.07024,-62.5957,131127,"May",2016
"774",-61.05296,-62.59127,131127,"May",2016
"775",-61.0475,-62.5936,131127,"May",2016
"776",-61.0667,-62.60037,131127,"May",2016
"777",-61.07258,-62.59569,131127,"May",2016
"778",-61.07093,-62.59813,131127,"May",2016
"779",-61.07376,-62.5935,131127,"May",2016
"780",-61.06592,-62.5931,131127,"May",2016
"781",-61.08567,-62.59734,131127,"May",2016
"782",-61.09104,-62.59804,131127,"May",2016
"783",-61.06869,-62.58949,131127,"May",2016
"784",-61.06327,-62.5958,131127,"May",2016
"785",-61.20608,-62.57441,131127,"May",2016
"786",-61.16997,-62.56078,131127,"May",2016
"787",-61.17923,-62.56348,131127,"May",2016
"788",-61.21644,-62.54776,131127,"May",2016
"789",-61.24706,-62.54105,131127,"May",2016
"790",-61.27754,-62.558,131127,"May",2016
"791",-61.26447,-62.56029,131127,"May",2016
"792",-61.2047,-62.56493,131127,"May",2016
"793",-61.27399,-62.54926,131127,"May",2016
"794",-61.08642,-62.57875,131127,"May",2016
"795",-61.0446,-62.60432,131127,"May",2016
"796",-61.04867,-62.59116,131127,"May",2016
"797",-60.9261,-62.5596,131127,"May",2016
"798",-60.92689,-62.55748,131127,"May",2016
"799",-60.93594,-62.55621,131127,"May",2016
"800",-60.92434,-62.54268,131127,"May",2016
"801",-60.94887,-62.54393,131127,"May",2016
"802",-61.08187,-62.51442,131127,"May",2016
"803",-61.16863,-62.55208,131127,"May",2016
"804",-61.14151,-62.56555,131127,"May",2016
"805",-61.18534,-62.57226,131127,"May",2016
"806",-61.23429,-62.56958,131127,"May",2016
"807",-61.18351,-62.58894,131127,"May",2016
"808",-61.20806,-62.5963,131127,"May",2016
"809",-61.03598,-62.5848,131127,"May",2016
"810",-61.0431,-62.56074,131127,"May",2016
"811",-61.02286,-62.55605,131127,"May",2016
"812",-60.98802,-62.54854,131127,"May",2016
"813",-61.41264,-62.55352,131127,"May",2016
"814",-61.42381,-62.5521,131127,"May",2016
"815",-61.42818,-62.56742,131127,"May",2016
"816",-61.42547,-62.57605,131127,"May",2016
"817",-61.45203,-62.57718,131127,"May",2016
"818",-61.39246,-62.57868,131127,"May",2016
"819",-61.38605,-62.58303,131127,"May",2016
"820",-61.39163,-62.58313,131127,"May",2016
"821",-61.40013,-62.58663,131127,"May",2016
"822",-61.41732,-62.58213,131127,"May",2016
"823",-61.414,-62.58283,131127,"May",2016
"824",-61.41585,-62.59665,131127,"May",2016
"825",-61.46014,-62.59839,131127,"May",2016
"826",-61.47617,-62.61288,131127,"May",2016
"827",-61.46793,-62.61652,131127,"May",2016
"828",-61.45533,-62.62198,131127,"May",2016
"829",-61.46206,-62.62705,131127,"May",2016
"830",-61.46788,-62.63564,131127,"May",2016
"831",-61.59794,-62.75703,131127,"May",2016
"832",-61.59474,-62.75764,131127,"May",2016
"833",-61.58776,-62.77026,131127,"May",2016
"834",-61.60196,-62.77949,131127,"May",2016
"835",-61.64729,-62.81134,131127,"May",2016
"836",-61.63053,-62.83737,131127,"May",2016
"837",-61.61307,-62.84816,131127,"May",2016
"838",-61.7112,-62.91246,131127,"May",2016
"839",-61.7189,-62.916,131127,"May",2016
"840",-61.64024,-62.88577,131127,"May",2016
"841",-61.69468,-62.92066,131127,"May",2016
"842",-61.41873,-62.91031,131127,"May",2016
"843",-60.9855,-63.1769,131127,"May",2016
"844",-60.97298,-63.1861,131127,"May",2016
"845",-60.94354,-63.19916,131127,"May",2016
"846",-60.92893,-63.21651,131127,"May",2016
"847",-60.45526,-63.32868,131127,"May",2016
"848",-60.58312,-63.33389,131127,"May",2016
"849",-60.32922,-63.36808,131127,"May",2016
"850",-60.3143,-63.37211,131127,"May",2016
"851",-60.29324,-63.37167,131127,"May",2016
"852",-60.28625,-63.37769,131127,"May",2016
"853",-60.31993,-63.38104,131127,"May",2016
"854",-60.2857,-63.39129,131127,"May",2016
"855",-60.29358,-63.38946,131127,"May",2016
"856",-60.28004,-63.39249,131127,"May",2016
"857",-60.29622,-63.38893,131127,"May",2016
"858",-60.23364,-63.41955,131127,"May",2016
"859",-60.26929,-63.40192,131127,"May",2016
"860",-60.25488,-63.43518,131127,"May",2016
"861",-60.24144,-63.44519,131127,"May",2016
"862",-60.20617,-63.46069,131127,"May",2016
"863",-60.13879,-63.46338,131127,"May",2016
"864",-60.19824,-63.46489,131127,"May",2016
"865",-60.25967,-63.48906,131127,"May",2016
"866",-60.26307,-63.48093,131127,"May",2016
"867",-60.27993,-63.4888,131127,"May",2016
"868",-60.25428,-63.49529,131127,"May",2016
"869",-60.27641,-63.4896,131127,"May",2016
"870",-60.19611,-63.52842,131127,"May",2016
"871",-60.21172,-63.52031,131127,"May",2016
"872",-60.20915,-63.52192,131127,"May",2016
"873",-60.064,-63.56196,131127,"May",2016
"874",-60.23431,-63.44458,131127,"May",2016
"875",-60.0366,-63.40747,131127,"May",2016
"876",-60.02826,-63.41118,131127,"May",2016
"877",-59.98118,-63.4076,131127,"May",2016
"878",-59.95219,-63.41549,131127,"May",2016
"879",-59.92241,-63.42861,131127,"May",2016
"880",-59.75345,-63.44963,131127,"May",2016
"881",-59.91879,-63.4365,131127,"May",2016
"882",-59.98202,-63.43274,131127,"May",2016
"883",-59.96386,-63.42948,131127,"May",2016
"884",-59.96712,-63.42658,131127,"May",2016
"885",-60.09371,-63.41625,131127,"May",2016
"886",-60.00169,-63.41442,131127,"May",2016
"887",-59.93444,-63.40492,131127,"May",2016
"888",-59.93339,-63.40303,131127,"May",2016
"889",-59.93668,-63.40626,131127,"May",2016
"890",-59.95291,-63.41381,131127,"May",2016
"891",-59.99855,-63.41665,131127,"May",2016
"892",-60.00293,-63.38456,131127,"May",2016
"893",-60.0248,-63.37914,131127,"May",2016
"894",-60.0216,-63.38517,131127,"May",2016
"895",-59.95072,-63.40778,131127,"May",2016
"896",-59.97277,-63.41598,131127,"May",2016
"897",-60.06142,-63.40111,131127,"May",2016
"898",-60.01295,-63.38767,131127,"May",2016
"899",-60.01793,-63.38638,131127,"May",2016
"900",-59.96098,-63.37278,131127,"May",2016
"901",-59.88432,-63.34176,131127,"May",2016
"902",-59.89117,-63.34541,131127,"May",2016
"903",-59.83871,-63.33745,131127,"May",2016
"904",-59.83166,-63.3397,131127,"May",2016
"905",-59.85697,-63.35125,131127,"May",2016
"906",-59.89086,-63.34035,131127,"May",2016
"907",-59.82905,-63.33892,131127,"May",2016
"908",-59.82369,-63.33507,131127,"May",2016
"909",-59.63365,-63.31284,131127,"May",2016
"910",-59.64309,-63.30871,131127,"May",2016
"911",-59.54548,-63.30849,131127,"May",2016
"912",-59.50883,-63.29407,131127,"May",2016
"913",-59.26722,-63.27623,131127,"May",2016
"914",-59.47285,-63.36117,131127,"May",2016
"915",-59.3936,-63.30038,131127,"May",2016
"916",-59.37294,-63.31846,131127,"May",2016
"917",-59.36364,-63.30277,131127,"May",2016
"918",-59.35919,-63.30651,131127,"May",2016
"919",-59.32055,-63.28981,131127,"May",2016
"920",-59.38502,-63.3034,131127,"May",2016
"921",-59.38812,-63.32623,131127,"May",2016
"922",-59.38947,-63.32073,131127,"May",2016
"923",-59.38228,-63.31604,131127,"May",2016
"924",-59.3944,-63.29793,131127,"May",2016
"925",-59.39302,-63.28293,131127,"May",2016
"926",-59.39343,-63.28159,131127,"May",2016
"927",-59.42359,-63.29768,131127,"May",2016
"928",-59.38446,-63.29811,131127,"May",2016
"929",-59.40798,-63.28931,131127,"May",2016
"930",-59.36916,-63.28826,131127,"May",2016
"931",-59.37682,-63.28744,131127,"May",2016
"932",-59.37904,-63.289,131127,"May",2016
"933",-59.33333,-63.29908,131127,"May",2016
"934",-59.33454,-63.29959,131127,"May",2016
"935",-59.38497,-63.29879,131127,"May",2016
"936",-59.34628,-63.32544,131127,"May",2016
"937",-59.33356,-63.31769,131127,"May",2016
"938",-59.33341,-63.31798,131127,"May",2016
"939",-59.33093,-63.31931,131127,"May",2016
"940",-59.36045,-63.33385,131127,"May",2016
"941",-59.35835,-63.33814,131127,"May",2016
"942",-59.33842,-63.34068,131127,"May",2016
"943",-59.33886,-63.34061,131127,"May",2016
"944",-59.37305,-63.35241,131127,"May",2016
"945",-59.36394,-63.33878,131127,"May",2016
"946",-59.39454,-63.35981,131127,"May",2016
"947",-59.36633,-63.35121,131127,"May",2016
"948",-59.4143,-63.30602,131127,"May",2016
"949",-59.44343,-63.31465,131127,"May",2016
"950",-59.43406,-63.30097,131127,"May",2016
"951",-59.46409,-63.29932,131127,"May",2016
"952",-59.42428,-63.30219,131127,"May",2016
"953",-59.44569,-63.31742,131127,"May",2016
"954",-59.43736,-63.31936,131127,"May",2016
"955",-59.45032,-63.32198,131127,"May",2016
"956",-59.42523,-63.3235,131127,"May",2016
"957",-59.46421,-63.33705,131127,"May",2016
"958",-59.42468,-63.34583,131127,"May",2016
"959",-59.40557,-63.37296,131127,"May",2016
"960",-59.38903,-63.35784,131127,"May",2016
"961",-59.3891,-63.36451,131127,"May",2016
"962",-59.3941,-63.36403,131127,"May",2016
"963",-59.43519,-63.34417,131127,"May",2016
"964",-59.45445,-63.33922,131127,"May",2016
"965",-59.49351,-63.32467,131127,"May",2016
"966",-59.5331,-63.27406,131127,"May",2016
"967",-59.63177,-63.22099,131127,"May",2016
"968",-59.66088,-63.22694,131127,"May",2016
"969",-59.69873,-63.20141,131127,"May",2016
"970",-59.73451,-63.1742,131127,"May",2016
"971",-59.65236,-63.14795,131127,"May",2016
"972",-59.59941,-63.08237,131127,"May",2016
"973",-59.62337,-63.02406,131127,"May",2016
"974",-59.4709,-63.2702,131127,"May",2016
"975",-59.49687,-63.27612,131127,"May",2016
"976",-59.55458,-63.24099,131127,"May",2016
"977",-59.56845,-63.23712,131127,"May",2016
"978",-59.6313,-63.27306,131127,"May",2016
"979",-59.64277,-63.24334,131127,"May",2016
"980",-59.63785,-63.24699,131127,"May",2016
"981",-59.58582,-63.28978,131127,"May",2016
"982",-59.60345,-63.29512,131127,"May",2016
"983",-59.6872,-63.30825,131127,"May",2016
"984",-59.70235,-63.33867,131127,"May",2016
"985",-59.6632,-63.36448,131127,"May",2016
"986",-59.65709,-63.37435,131127,"May",2016
"987",-59.4533,-63.2505,131127,"May",2016
"988",-59.53149,-63.24605,131127,"May",2016
"989",-59.57539,-63.23972,131127,"May",2016
"990",-59.55762,-63.24606,131127,"May",2016
"991",-59.5755,-63.23526,131127,"May",2016
"992",-59.59654,-63.23177,131127,"May",2016
"993",-59.56833,-63.2482,131127,"May",2016
"994",-59.64694,-63.20542,131127,"May",2016
"995",-59.66939,-63.20551,131127,"May",2016
"996",-59.73011,-63.21765,131127,"May",2016
"997",-59.75711,-63.21185,131127,"May",2016
"998",-59.74348,-63.21989,131127,"May",2016
"999",-59.79873,-63.22057,131127,"May",2016
"1000",-59.57862,-63.28762,131127,"May",2016
"1001",-59.5616,-63.27238,131127,"May",2016
"1002",-59.56777,-63.268,131127,"May",2016
"1003",-59.50278,-63.26808,131127,"May",2016
"1004",-59.47762,-63.2512,131127,"May",2016
"1005",-59.50253,-63.24123,131127,"May",2016
"1006",-59.51999,-63.23942,131127,"May",2016
"1007",-59.49357,-63.23634,131127,"May",2016
"1008",-59.51758,-63.23208,131127,"May",2016
"1009",-59.50554,-63.23685,131127,"May",2016
"1010",-59.48042,-63.24799,131127,"May",2016
"1011",-59.48229,-63.24988,131127,"May",2016
"1012",-59.43904,-63.31192,131127,"May",2016
"1013",-59.46668,-63.31655,131127,"May",2016
"1014",-59.45517,-63.34301,131127,"May",2016
"1015",-59.46221,-63.35546,131127,"May",2016
"1016",-59.48305,-63.36659,131127,"May",2016
"1017",-59.4995,-63.36761,131127,"May",2016
"1018",-59.34458,-63.28983,131127,"May",2016
"1019",-59.34102,-63.2996,131127,"May",2016
"1020",-59.33525,-63.30002,131127,"May",2016
"1021",-59.34444,-63.30863,131127,"May",2016
"1022",-59.34236,-63.29283,131127,"May",2016
"1023",-59.34425,-63.27289,131127,"May",2016
"1024",-59.35444,-63.26548,131127,"May",2016
"1025",-59.3668,-63.21199,131127,"May",2016
"1026",-59.32507,-63.16608,131127,"May",2016
"1027",-59.32175,-63.16857,131127,"May",2016
"1028",-59.31777,-63.15508,131127,"May",2016
"1029",-59.26453,-63.1597,131127,"May",2016
"1030",-59.24239,-63.17178,131127,"May",2016
"1031",-59.20808,-63.18012,131127,"May",2016
"1032",-59.20419,-63.20225,131127,"May",2016
"1033",-59.19268,-63.19949,131127,"May",2016
"1034",-59.12734,-63.22192,131127,"May",2016
"1035",-59.17055,-63.22429,131127,"May",2016
"1036",-59.14539,-63.23429,131127,"May",2016
